origin_id,origin_name,target_id,target_name,expelled_group,year,end_year,lower_bound,mean_estimate,upper_bound,event_type,is_annual_estimate,data_source_id,description,in_unhcr,unhcr_numer,comment,difference_unhcr_mean_estimate
504,Morocco,,various,various,2014,2014,1158,1158,1158,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2015,2015,1399,1399,1399,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2016,2016,1500,1500,1500,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2017,2017,1733,1733,1733,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2018,2018,1508,1508,1508,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2019,2019,1370,1370,1370,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2020,2020,796,796,796,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2021,2021,2377,2377,2377,3,,311,repatriation of refugees from Morocco,,,,
504,Morocco,,various,various,2022,2022,2457,2457,2457,3,,311,repatriation of refugees from Morocco,,,,
508,Mozambique,,Portugal; South Africa; Brazil,Portugese,1975,1975,50000,50000,50000,3,,312,repatriation of Portugese after independence of Mozambique,,,,
,various,620,Portugal,Portugese,1975,1975,500000,500000,500000,3,,313,repatriation of retornados after coup of the Estado Novo,,,,
,various,508,Mozambique,Mozambicians,1992,1995,1700000,1700000,1700000,3,,314,repatriation from Malawi; Swaziland; Tanzania; Zambia;,,,,
710,South Africa,508,Mozambique,Mozambicians,1995,1995,131689,131689,131689,2,,315,deportation of Mozambicians from South Africa,,,,
710,South Africa,716,Zimbabwe,Zimbabweans,1995,1995,17548,17548,17548,2,,315,deportation of Zimbabweans from South Africa,,,,
710,South Africa,,various,various,2024,2024,46898,46898,46898,2,,316,deportation of migrants and refugees from South Africa,,,,
710,South Africa,,various,various,2023,2023,39672,39672,39672,2,,316,deportation of migrants and refugees from South Africa,,,,
710,South Africa,,various,various,2022,2022,22560,22560,22560,2,,316,deportation of migrants and refugees from South Africa,,,,
710,South Africa,,various,various,2021,2021,20093,20093,20093,2,,316,deportation of migrants and refugees from South Africa,,,,
710,South Africa,,various,various,2020,2020,14859,14859,14859,2,,316,deportation of migrants and refugees from South Africa,,,,
710,South Africa,,various,various,1988,1988,44225,44225,44225,2,,315,,,,,
710,South Africa,,various,various,1993,1993,96600,96600,96600,2,,315,,,,,
710,South Africa,,various,various,1996,1996,180713,180713,180713,2,,315,,,,,
710,South Africa,,various,various,2006,2006,260000,260000,260000,2,,317,,,,,
710,South Africa,716,Zimbabwe,Zimbabweans,2007,2007,102413,102413,102413,2,,318,,,,,
710,South Africa,,various,various,2004,2004,167137,167137,167137,2,,319,,,,,
104,Myanmar,50,Bangladesh,Rohingya,1978,1978,200000,200000,200000,1,,320,,,,,
104,Myanmar,50,Bangladesh,Rohingya,1991,1992,250000,250000,250000,1,,320,,,,,
104,Myanmar,50,Bangladesh,Rohingya,2016,2016,90000,90000,90000,1,,321,,,,,
104,Myanmar,50,Bangladesh,Rohingya,2017,2017,400000,400000,400000,1,,322,,,,,
104,Myanmar,356,India,Indians,1962,1964,200000,250000,300000,3,,323,,,,,
516,Namibia,72,Botswana,Caprivi,1998,1998,2000,2000,2000,1,,324,,,,,
516,Namibia,24,Angola,Angolans,2012,2012,3000,3000,3000,3,,325,,,,,
516,Namibia,180,DRC,Congolese (Kinshasa),2023,2023,96,96,96,3,FALSE,326,repatriation of Congolese refugees from Namibia,,,,
516,Namibia,24,Angola,Angolans,2006,2006,128,128,128,1,,327,,,,,
524,Nepal,,various,various,2013,2017,1424,1424,1424,2,,328,deportation of foreign nationals primarily for overstaying their visas,,,,
524,Nepal,,various,various,2018,2019,638,638,638,2,,329,deportation of foreign nationals primarily for overstaying their visas,,,,
524,Nepal,156,China,Tebetans,2003,2003,18,18,18,2,FALSE,330,deportation of Tibetan asylum seekers to the Chinese authorities,,,,
,New Caledonia; Vanuatu,704,Vietnam,Vietnamese,1960,1964,6000,6000,6000,3,,331,,,,,
562,Niger,204,Benin,Beninois,1963,1963,8000,8000,8000,1,,332,,,,,
266,Gabon ,180,DRC,Congolese (Kinshasa),1962,1962,2500,2500,2500,1,,332,,,,,
818,Egypt,300,Greece,Greeks,1961,1961,40000,40000,40000,1,,332,,,,,
818,Egypt,,various,Jews,1957,1957,11000,11000,11000,1,,332,,,,,
800,Uganda,646,Rwanda,Rwandans,1982,1982,3000,3000,3000,1,,332,,,,,
180,DRC,,various,various,1971,1971,4750,4750,4750,1,,332,,,,,
266,Gabon ,204,Benin,Beninois,1977,1977,6000,6000,6000,1,,332,,,,,
266,Gabon ,120,Cameroon,Cameroonians,1981,1981,10000,10000,10000,1,,332,,,,,
894,Zambia,180,DRC,Congolese (Kinshasa),1983,1983,2500,2500,2500,1,,332,,,,,
180,DRC,894,Zambia,Zambians,1983,1983,3000,3000,3000,1,,332,,,,,
360,Indonesia,156,China,Chinese,1959,1960,102000,102000,102000,1,,333,,,,,
144,Sri Lanka,356,India,Indians,1964,1964,525000,525000,525000,1,,332,,,,,
704,Vietnam,156,China,Hoa People,1979,1979,450000,450000,450000,1,,334,,,,,
704,Vietnam,156,China,Chinese Taibei,1979,1979,2700,2700,2700,1,,334,,,,,
434,Libya,788,Tunesia,Tunesians,1976,1976,7000,7000,7000,1,,335,,,,,
368,Iraq,376,Israel,Jews,1967,1969,97000,97000,97000,3,,336,repatriation after growing antisemitism in Iraq,,,,
12,Algeria,562,Niger,West Africans,2025,2025,1800,1800,1800,2,FALSE,337,,,,,
566,Nigeria,288,Ghana,Ghanians,1983,1983,700000,700000,700000,1,,338,,,,,
566,Nigeria,562,Niger,Nigeriens,1983,1983,180000,180000,180000,1,,338,,,,,
566,Nigeria,120,Cameroon,Cameroonians,1983,1983,120000,120000,120000,1,,338,,,,,
566,Nigeria,148,Chad,Chadians,1983,1983,5000,5000,5000,1,,338,,,,,
566,Nigeria,768,Togo,Togolese,1983,1983,5000,5000,5000,1,,338,,,,,
288,Ghana,566,Nigeria,Nigerians,2019,2019,723,723,723,2,,339,,,,,
300,Greece,807,North Macedonia,Macedonians,1951,1951,35000,124000,213000,1,,340,,,,,
512,Oman,,various,various,2006,2006,10000,10000,10000,2,,341,deportation of migrant workers,,,,
512,Oman,,various,Indian; Bangladeshi; Pakistani; Filipino; etc.,2010,2010,70000,70000,70000,2,,342,deportation of irregular migrant workers,,,,
512,Oman,,various,various,2015,2015,14254,14254,14254,2,,341,deportation of migrant workers,,,,
586,Pakistan,50,Bangladesh,Bangladeshis,1973,1973,121695,121695,121695,3,,343,repatriation of Bangladeshis from Pakistan after Delhi Agreement,,,,
50,Bangladesh,586,Pakistan,Pakistanis,1973,1973,108744,108744,108744,3,,343,repatriation of Pakistanis from Bangladesh after Delhi Agreement,,,,
586,Pakistan,50,Bangladesh,Bangladeshis,1973,1973,118070,118070,118070,3,,344,repatriation of Bangladeshis from Pakistan after Delhi Agreement,,,,
50,Bangladesh,586,Pakistan,Pakistanis,1973,1973,117727,117727,117727,3,,344,repatriation of Pakistanis from Bangladesh after Delhi Agreement,,,,
586,Pakistan,4,Afghanistan,Afghans,2002,2004,2260000,2260000,2260000,3,,345,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2002,2012,5700000,5700000,5700000,3,,346,repatriation of Afghan migrants from Pakistan,,,,
586,Pakistan,4,Afghanistan,Afghans,2016,2016,565000,565000,565000,3,,347,repatriation of Afghan migrants from Pakistan,,,,
586,Pakistan,4,Afghanistan,Afghans,2023,2025,842429,842429,842429,3,FALSE,348,repatriation of Afghan migrants from Pakistan,,,,
586,Pakistan,4,Afghanistan,Afghans,2023,2025,40677,40677,40677,2,FALSE,348,deportation of Afghan migrants from Pakistan,,,subgroup of 842429 repatriated in the same time,
586,Pakistan,50,Bangladesh,Bangladeshis,1973,1974,120000,120000,120000,3,,349,repatriation of Bangladeshis from Pakistan after Delhi Agreement,,,,
585,Palau,156,China,Chinese,2024,2025,40,40,40,2,FALSE,350,deportation of Chinese involved in scam themes operating from Palau,,,,
591,Panama,,various,various,2010,2010,1004,1004,1004,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2011,2011,501,501,501,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2012,2012,490,490,490,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2013,2013,353,353,353,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2014,2014,428,428,428,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2015,2015,513,513,513,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2016,2016,482,482,482,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2017,2017,554,554,554,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2018,2018,672,672,672,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2019,2019,667,667,667,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2020,2020,187,187,187,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2021,2021,131,131,131,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2022,2022,224,224,224,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2023,2023,528,528,528,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2024,2024,1847,1847,1847,2,,351,deportation of irregular or criminal migrants from Panama,,,,
591,Panama,,various,various,2025,2025,228,228,228,2,FALSE,351,deportation of irregular or criminal migrants from Panama,,,,
600,Paraguay,,various,various,2020,2023,373,373,373,2,,352,deportation of irregular or criminal migrants from Paraguay,,,,
,Peru,,Venezuela,Venezuelans,2019,2019,1900,1900,1900,2,,353,deportation of irregular or criminal Venezuelan migrants from Peru,,,,
,Peru,,various,various,2025,2025,760,760,760,2,,354,deportation of irregular or criminal migrants from Peru,,,,
,Peru,,various,various,2024,2024,462,462,462,2,FALSE,355,deportation of irregular or criminal migrants from Peru,,,,
,Poland,,Germany,Germans,1951,1982,894000,894000,894000,3,,356,repatriation of Germans from Poland,,,,
,Poland,,Israel,Jews,1968,1968,25000,25000,25000,3,,357,repatriation of polish Jews to Israel after anti-semitic campaign following the six-day war,,,,
,Puerto Rico,,Dominican Republic ,Dominicans,1990,1989,3150,3150,3150,2,,358,deportation of illegal Dominican migrants,,,,
,Reunion,,various,various,2022,2022,40,40,40,2,,359,deportation of irregular migrants ,,,,
,Reunion,,various,various,2023,2023,89,89,89,2,,359,deportation of irregular migrants ,,,,
,Reunion,,various,various,2025,2025,18,18,18,2,FALSE,359,deportation of irregualr migrants,,,,
,Romania,,Germany,Germans,1977,1989,180000,180000,180000,3,,360,repatriation of Germans from Romania,,,,
,Romania,,Israel,Romanian Jews,1948,1961,140000,140000,140000,3,,360,repatriation of Jewish from Romania,,,,
,Romania,,Hungary,Romanian Hungarians,1985,1988,50000,55000,60000,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,Hungary,Romanian Hungarians,1989,2000,100000,100000,100000,3,,360,repatriation of Romanian Hungarians,,,,
,Romania,,various,various,1993,1996,1800,1800,1800,2,,361,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2018,2018,1725,1725,1725,2,,362,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2017,2017,1815,1815,1815,2,,362,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2016,2016,1865,1865,1865,2,,362,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2012,2012,2890,2890,2890,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2013,2013,2235,2235,2235,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2014,2014,2085,2085,2085,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2015,2015,1995,1995,1995,2,,363,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2023,2023,1222,1222,1222,2,,364,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2021,2021,831,831,831,2,,365,deportation of illegal migrants from Romania,,,,
,Romania,,various,various,2022,2022,1396,1396,1396,2,,365,deportation of illegal migrants from Romania,,,,
,Russia,,Armenia,Armenians,1991,1991,17000,17000,17000,1,,366,expulsion of Armenians after collapse of the Soviet Union,,,,
,Russia,,Poland,Poles,1944,1953,1240000,1240000,1240000,3,,367,repatriation of Poles after redefinition of borders,,,,
,Russia,,Georgia,Georgians,2006,2006,2380,2380,2380,1,FALSE,368,expulsion of Georgians from Russia ,,,,
,Russia,,Georgia,Georgians,2006,2006,2254,2254,2254,3,FALSE,368,repatriation of Georgians after expulsion earlier that year,,,,
,Russia,,various,various,2007,2007,56000,56000,56000,2,FALSE,368,deportation of irregualr migrants,,,,
,Russia,,various,various,2024,2024,149000,149000,149000,2,,369,deportation of irregular migrants from Russia,,,,
,Russia,,various,various,2023,2023,103000,103000,103000,2,,369,deportation of irregular migrants from Russia,,,,
,Rwanda,,Burundi,Burundians,1996,1996,392,392,392,1,FALSE,370,expulsion of Burundian refugees from Rwanda,,,,
,Rwanda,,Tanzania,Burundians,1996,1996,75000,75000,75000,4,,371,escape of Burundian refugees from Rwanda,,,,
,Rwanda,,DRC,Tutsi Congolese,2002,2002,10000,10000,10000,1,,372,expulsion of Tutsi Congolese from Rwanda,,,,
,Rwanda,,DRC,Tutsi Congolese,2002,2002,7000,7000,7000,1,,373,expulsion of Tutsi Congolese from Rwanda,,,,
,Saudi Arabia,,Yemen,Yemenis,1990,1991,800000,900000,1000000,1,,374,expulsion of Yemeni minority group and migrants from Saudi Arabia,,,,
,Saudi Arabia,,various,various,2014,2014,60000,60000,60000,2,,375,deportation of irregular migrants from Saudi Arabia,,,,
,Saudi Arabia,,various,various,2012,2013,800000,800000,800000,2,,376,deportation of irregular migrants from Saudi Arabia,,,,
,Saudi Arabia,,Yemen,Yemenis,2013,2014,613743,613743,613743,2,,377,deportation of Yemeni migrants from Saudi Arabia,,,,
,Saudi Arabia,,Ethiopia,Ethiopians,2013,2014,163018,163018,163018,2,,377,deportation of Ethiopian migrant workers and refugees,,,,
,Saudi Arabia,,Somalia,Somalians,2013,2014,40000,40000,40000,2,,377,deportation of Somalian migrant workers from Saudi Arabia,,,,
,Saudi Arabia,,various,various,2024,2024,573000,573000,573000,2,,378,deportation of irregular migrants from Saudi Arabia,,,,
,Saudi Arabia,,Iraq,Iraqis,2008,2008,77,77,77,2,,379,deportation of Iraqi refugees from Saudi Arabia,,,,
,Saudi Arabia,,Indonesia,Indonesians,2008,2008,23644,23644,23644,2,,380,deportation of Indonesian migrant workers,,,,
,Spain,,Senegal,Senegalese,2007,2007,4500,4500,4500,1,FALSE,381,expulsion of Senegalese migrants from Spain,,,,
,Senegal ,,Mauritania,Mauritanians,1989,1989,170000,170000,170000,1,,382,expulsion of Mauritanian migrants from Senegal,,,,
,Saint Martin (French),,various,various,1992,1997,3275,3275,3275,2,,383,deportation of irregular migrants,,,,
,Saint Martin (French),,various,various,1995,1995,2769,2769,2769,2,,384,deportation of irregular migrants in aftermath of Hurricane Luis,,,,
,Saint Martin (French),,various,various,1995,1995,506,506,506,3,,384,repatriation of irregular migrants in aftermath of Hurricane Luis,,,,
,Saint Martin (French),,various,various,2018,2018,27,27,27,2,FALSE,385,deportation of irregular migrants,,,,
,Serbia,,Kosovo,Kosovar Albanians,1998,1999,975000,975000,975000,1,,386,expulsion of Kosovar Albanians amidst Yugolslavia war,,,,
