origin_id,origin_name,target_id,target_name,expelled_group,year,mean_estimate,event_type,is_annual_estimate,data_source_id,description,in_unhcr,unhcr_numer,comment,difference_unhcr_mean_estimate
,Tanzania,,Burundi,Burundians,2023,21000,3,,430,repatriation of Burundian refugees from Tanzania,,,,
,Tanzania,,Burundi,Burundians,2024,21000,3,,430,repatriation of Burundian refugees from Tanzania,,,,
,Tanzania,,Burundi,Burundians,2019,20957,3,,429,repatriation of Burundian refugees from Tanzania,,,,
,Tanzania,,Burundi,Burundians,2020,20957,3,,429,repatriation of Burundian refugees from Tanzania,,,,
,Tanzania,,Burundi,Burundians,2021,20957,3,,429,repatriation of Burundian refugees from Tanzania,,,,
,Tanzania,,Burundi,Burundians,2022,20957,3,,429,repatriation of Burundian refugees from Tanzania,,,,
,Tanzania,,Burundi,Burundians,2023,20957,3,,429,repatriation of Burundian refugees from Tanzania,,,,
,Tanzania,,Burundi,Burundians,2024,20957,3,,429,repatriation of Burundian refugees from Tanzania,,,,
764,Thailand,116,Cambodia,Cambodians,1979,43000,1,,95,,FALSE,,,
764,Thailand,116,Cambodia,Cambodians,1979,45000,1,,95,,FALSE,,,
764,Thailand,116,Cambodia,Cambodians,1979,40000,1,,90,,FALSE,,,
,Thailand,,Cambodia,Cambodians,1979,42000,1,,432,expulsion of Cambodians from Thailand,,,,
764,Thailand,116,Cambodia,Cambodians,1979,24500,1,,1,,FALSE,,,
764,Thailand,116,Cambodia,Cambodians,1979,27000,1,,1,,FALSE,,,
764,Thailand,116,Cambodia,Cambodians,1980,24500,1,,1,,FALSE,,,
764,Thailand,116,Cambodia,Cambodians,1980,27000,1,,1,,FALSE,,,
,Thailand,,Laos,Lao,1989,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1990,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1991,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1992,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1993,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1994,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1995,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1996,2667,3,,389,repatriation of Laotian from Thailand,,,,
,Thailand,,Laos,Lao,1997,2667,3,,389,repatriation of Laotian from Thailand,,,,
764,Thailand,116,Cambodia,Cambodians,1991,360000,3,,91,,,,,
,Thailand,,Laos,Hmong,1991,122,2,FALSE,434,deportation of Laotian Hmong from Thailand,,,,
764,Thailand,418,Laos,Hmong,2009,4689,1,,1,,FALSE,,,
764,Thailand,418,Laos,Hmong,2009,4000,1,,248,repatriation of Hmong People from Thailand,,,,
764,Thailand,418,Laos,Hmong,2009,4500,1,,249,repatriation of Hmong People from Thailand,,,,
764,Thailand,418,Laos,Hmong,2009,4689,1,,250,repatriation of Hmong People from Thailand,,,,
,Thailand,,China,Uyghur,2015,109,2,FALSE,435,deportation of Uyghurs to China,,,,
,Thailand,,Cambodia,Cambodians,2024,6,2,FALSE,433,deportation of Cambodian activists to Cambodia,,,,
764,Thailand,360,Indonesia,Indonesians,2025,554,3,FALSE,216,repatriation after beeing freed from Thai Scam center,,,,
764,Thailand,360,Indonesia,Indonesians,2025,140,3,FALSE,216,repatriation after beeing freed from Thai Scam center,,,,
,Timor Leste,,Indonesia,Timorese,1999,200000,1,,436,expulsion of Timorese to Indonesia,,,,
,Tonga,,China,Chinese,2006,200,1,,443,expulsion of Chinese from Tonga,,,,
,Trinidad and Tobago,,Venezuela,Venezuelans,2018,82,2,FALSE,444,deportation of Venezuelans from Trinidad and Tobago,,,,
,Trinidad and Tobago,,Venezuela,Venezuelans,2020,165,2,FALSE,445,deportation of Venezuelans from Trinidad and Tobago,,,,
,Tunesia,,Libya; Algeria,West Africans,2023,1200,2,FALSE,450,deportation of refugees pathing through Tunesia,,,,
792,Turkey,300,Greece,Greeks,1964,18000,1,,1,,FALSE,,,
792,Turkey,300,Greece,Greeks,1964,23500,1,,1,,FALSE,,,
792,Turkey,300,Greece,Greeks,1965,18000,1,,1,,FALSE,,,
792,Turkey,300,Greece,Greeks,1965,23500,1,,1,,FALSE,,,
,Turkey,,Greece,Greeks,1964,15000,1,,451,expulsion of Greeks from Turkey,,,,
,Turkey,,Greece,Greeks,1965,15000,1,,451,expulsion of Greeks from Turkey,,,,
,Turkey,,various,various,2016,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,various,various,2017,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,various,various,2018,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,various,various,2019,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,various,various,2020,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,various,various,2021,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,various,various,2022,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,various,various,2023,60967,2,,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,Afghanistan,Afghans,2018,26500,2,,453,deportation of Afghan refugees from Turkey,,,,
,Turkey,,Afghanistan,Afghans,2019,26500,2,,453,deportation of Afghan refugees from Turkey,,,,
,Turkey,,Afghanistan,Afghans,2021,17907,2,FALSE,454,deportation of Afghan refugees from Turkey,,,,
,Turkey,,Afghanistan,Afghans,2022,44768,2,FALSE,454,deportation of Afghan refugees from Turkey,,,,
,Turkey,,various,various,2022,78716,2,FALSE,456,deportation of irregular migrants from Turkey,,,,
,Turkey,,Syria,Syrians,2023,29895,2,FALSE,413,deportation of Syrian refugees from Turkey,,,,
,Turkey,,Syria,Syrians,2023,57519,2,,414,deportation of Syrian refugees from Turkey,,,,
,Turkey,,various,various,2023,37785,2,FALSE,456,deportation of irregular migrants from Turkey,,,,
792,Turkey,332,Haiti,Haitians,2024,735,1,,27,,,,,
792,Turkey,232,Eritrea,Eritreans,2024,300,2,,159,deportation of Eritreans from Turkey,,,,
,Turkey,,Eritrea,Eritreans,2024,300,2,,455,deportation of Eritrean migrants from Turkey,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1991,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1992,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1993,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1994,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1995,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1996,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1997,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1998,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,1999,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2000,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2001,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2002,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2003,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2004,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2005,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2006,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2007,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2008,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2009,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2010,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2011,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
795,Turkmenistan,398,Kazakhstan,Kazakhs,2012,2091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
,Turkmenistan,,Tajikistan,Tajikis,1993,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,1994,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,1995,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,1996,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,1997,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,1998,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,1999,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,2000,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,2001,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,2002,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,2003,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,2004,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,2005,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turkmenistan,,Tajikistan,Tajikis,2006,393,3,,420,repatriation of Tajikis after escape to Turkmenistan,,,,
,Turks and Caicos Islands,,Haiti,Haitians,2010,938,2,,457,deportation of Haitians from Turks and Caicos Islands,,,,
,Turks and Caicos Islands,,Haiti,Haitians,2011,611,2,,457,deportation of Haitians from Turks and Caicos Islands,,,,
796,Turks and Caicos Islands,332,Haiti,Haitians,2021,2750,2,,200,deportation of illegal migrants from Haiti,,,,
796,Turks and Caicos Islands,332,Haiti,Haitians,2022,2750,2,,200,deportation of illegal migrants from Haiti,,,,
796,Turks and Caicos Islands,332,Haiti,Haitians,2022,221,2,,201,deportation of illegal migrants from Haiti,,,,
796,Turks and Caicos Islands,332,Haiti,Haitians,2023,2404,2,,201,deportation of illegal migrants from Haiti,,,,
796,Turks and Caicos Islands,332,Haiti,Haitians,2024,2205,1,,27,,,,,
800,Uganda,404,Kenya,Kenyans,1969,15000,1,,210,expulsion of Kenyans from Uganda,,,,
800,Uganda,404,Kenya,Kenyans,1970,15000,1,,210,expulsion of Kenyans from Uganda,,,,
800,Uganda,404,Kenya,Kenyans (Luo),1970,30000,1,,1,,FALSE,,,
800,Uganda,,UK; India; etc,Asians,1972,50000,1,,1,,FALSE,,,
800,Uganda,,UK; India; etc,Asians,1972,80000,1,,1,,FALSE,,,
800,Uganda,826,United Kingdom,Indians,1972,27200,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,124,Canada,Indians,1972,6000,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,356,India,Indians,1972,4500,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,404,Kenya,Indians,1972,2500,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,454,Malawi,Indians,1972,1000,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,586,Pakistan,Indians,1972,1000,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,276,Germany,Indians,1972,1000,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,840,United States,Indians,1972,1000,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,,various,Indians,1972,20000,1,,210,expulsion of Asians from Uganda,,,,
800,Uganda,646,Rwanda,Banyarwanda,1982,44000,1,,1,,TRUE,37800,,
800,Uganda,646,Rwanda,Banyarwanda,1982,75000,1,,1,,TRUE,37800,,
800,Uganda,646,Rwanda,Rwandans,1982,3000,1,,332,,,,,
800,Uganda,646,Rwanda,Rwandans,2010,1700,1,,1,,FALSE,,,
,Ukraine,,Russia,Ukrainians,2022,900000,1,FALSE,459,expulsion of Ukrainians from regions conquered by Russia,,,,
784,United Arab Emirates,4,Afghanistan,Afghans,2002,1200,1,,1,,FALSE,,,
784,United Arab Emirates,,various,Asians,2025,5580,2,FALSE,212,deportation of illegal migrants,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2009,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2010,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2011,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2012,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2013,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2014,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2015,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2016,121,2,,117,,,,,
826,United Kingdom,180,DRC,Congolese (Kinshasa),2017,121,2,,117,,,,,
826,United Kingdom,,various,various,2022,14943,2,,41,,,,,
826,United Kingdom,,various,various,2023,26000,2,,40,,,,,
826,United Kingdom,76,Brazil,Brazilians,2024,200,2,,59,,,,,
840,United States,484,Mexico,Mexicans,1954,500000,1,,1,,FALSE,,,
840,United States,484,Mexico,Mexicans,1954,650000,1,,1,,FALSE,,,
840,United States,484,Mexico,Mexicans,1955,500000,1,,1,,FALSE,,,
840,United States,484,Mexico,Mexicans,1955,650000,1,,1,,FALSE,,,
840,United States,,various,various,1996,36255,2,,94,deportation of criminal migrants,,,,
840,United States,,various,various,1999,62359,2,,94,deportation of criminal migrants,,,,
840,United States,116,Cambodia,Cambodians,2002,27,2,,93,,,,,
840,United States,116,Cambodia,Cambodians,2003,27,2,,93,,,,,
840,United States,116,Cambodia,Cambodians,2004,27,2,,93,,,,,
840,United States,116,Cambodia,Cambodians,2005,27,2,,93,,,,,
840,United States,116,Cambodia,Cambodians,2006,27,2,,93,,,,,
840,United States,116,Cambodia,Cambodians,2007,27,2,,93,,,,,
840,United States,116,Cambodia,Cambodians,2008,27,2,,93,,,,,
840,United States,116,Cambodia,Cambodians,2002,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2003,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2004,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2005,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2006,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2007,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2008,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2009,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2010,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2011,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2012,50,2,,84,,,,,
840,United States,116,Cambodia,Cambodians,2013,50,2,,84,,,,,
840,United States,218,Ecuador,Ecudorians,2005,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2006,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2007,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2008,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2009,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2010,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2011,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2012,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2013,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2014,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2015,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2016,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2017,1104,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2018,1104,2,,142,deportation of Equadorians,,,,
840,United States,776,Tonga,Tongans,2009,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2010,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2011,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2012,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2013,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2014,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2015,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2016,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2017,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2018,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2019,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2020,60,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2009,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2010,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2011,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2012,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2013,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2014,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2015,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2016,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2017,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2018,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2019,16,2,,124,deportation of criminal Tongans,,,,
840,United States,776,Tonga,Tongans,2020,16,2,,124,deportation of criminal Tongans,,,,
,United States,,Tonga,Tongans,2009,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2010,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2011,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2012,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2013,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2014,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2015,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2016,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2017,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2018,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2019,60,2,,442,deportation of Tongans from the US,,,,
,United States,,Tonga,Tongans,2020,60,2,,442,deportation of Tongans from the US,,,,
840,United States,,various,various,2012,400000,2,,213,deportation of migrants,,,,
840,United States,76,Brazil,Brazilians,2013,1360,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2014,1360,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2015,1360,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2016,1360,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2017,1360,2,,64,,,,,
840,United States,222,El Salvador,Salvadorans,2014,22200,2,,151,deportation of Salvadoran migrants,,,,
840,United States,222,El Salvador,Salvadorans,2015,22200,2,,151,deportation of Salvadoran migrants,,,,
840,United States,222,El Salvador,Salvadorans,2016,22200,2,,151,deportation of Salvadoran migrants,,,,
840,United States,222,El Salvador,Salvadorans,2017,22200,2,,151,deportation of Salvadoran migrants,,,,
840,United States,222,El Salvador,Salvadorans,2018,22200,2,,151,deportation of Salvadoran migrants,,,,
840,United States,192,Cuba,Cubans,2017,160,2,,129,deportation of Cuban migrants,,,,
840,United States,192,Cuba,Cubans,2018,463,2,,129,deportation of Cuban migrants,,,,
840,United States,76,Brazil,Brazilians,2018,2260,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2019,2260,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2020,2260,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2021,2260,2,,64,,,,,
840,United States,76,Brazil,Brazilians,2022,2260,2,,64,,,,,
840,United States,192,Cuba,Cubans,2019,1179,2,,129,deportation of Cuban migrants,,,,
840,United States,,various,various,2019,55870,2,,191,deportation of criminal migrants,,,,
840,United States,308,Grenada,Grenadans,2019,7,2,,187,deportation of Grenadan migrants from the US,,,,
840,United States,308,Grenada,Grenadans,2020,7,2,,187,deportation of Grenadan migrants from the US,,,,
840,United States,308,Grenada,Grenadans,2021,7,2,,187,deportation of Grenadan migrants from the US,,,,
840,United States,308,Grenada,Grenadans,2022,7,2,,187,deportation of Grenadan migrants from the US,,,,
840,United States,308,Grenada,Grenadans,2023,7,2,,187,deportation of Grenadan migrants from the US,,,,
840,United States,308,Grenada,Grenadans,2024,7,2,,187,deportation of Grenadan migrants from the US,,,,
840,United States,170,Colombia,Colombians,2020,763,2,,119,deportation of Colombians,,,,
840,United States,,various,various,2020,16351,2,,191,deportation of criminal migrants,,,,
840,United States,76,Brazil,Brazilians,2020,1527,2,,64,deportation of Colombians,,,,
840,United States,76,Brazil,Brazilians,2021,1527,2,,64,deportation of Colombians,,,,
840,United States,76,Brazil,Brazilians,2022,1527,2,,64,deportation of Colombians,,,,
840,United States,76,Brazil,Brazilians,2023,1527,2,,64,deportation of Colombians,,,,
840,United States,76,Brazil,Brazilians,2024,1527,2,,64,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2020,95,2,,118,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2021,95,2,,118,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2022,95,2,,118,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2023,95,2,,118,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2024,95,2,,118,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2021,825,2,,119,deportation of Colombians,,,,
,United States,,Haiti,Haitians,2021,20000,2,,458,deportation of Haitians from the United States,,,,
840,United States,170,Colombia,Colombians,2021,7159,2,,121,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2022,7159,2,,121,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2023,7159,2,,121,deportation of Colombians,,,,
840,United States,170,Colombia,Colombians,2024,7159,2,,121,deportation of Colombians,,,,
840,United States,218,Ecuador,Ecudorians,2021,8600,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2022,8600,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2023,8600,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2024,8600,2,,142,deportation of Equadorians,,,,
840,United States,218,Ecuador,Ecudorians,2025,8600,2,,142,deportation of Equadorians,,,,
840,United States,170,Colombia,Colombians,2022,5912,2,,119,deportation of Colombians,,,,
840,United States,218,Ecuador,Ecudorians,2023,11000,2,,63,deportation of Equadorians,,,,
840,United States,170,Colombia,Colombians,2023,8924,2,,119,deportation of Colombians,,,,
840,United States,218,Ecuador,Ecudorians,2024,13589,2,,142,deportation of Equadorians,,,,
840,United States,156,China,Chinese,2024,517,2,,109,deportation of Chinese,,,,
840,United States,170,Colombia,Colombians,2024,14199,2,,119,deportation of Colombians,,,,
840,United States,332,Haiti,Haitians,2024,1553,2,,27,deportation of Haitians,,,,
840,United States,218,Ecuador,Ecudorians,2025,1297,2,,142,deportation of Equadorians,,,,
840,United States,70,Bosnia,Bosnians,2025,181,2,,49,deportation of Bosnians,,,,
840,United States,222,El Salvador,Salvadorans,2025,238,2,,48,deportation of Salvadorans,,,,
840,United States,288,Ghana,Ghanians,2025,156,2,,61,deportation of Ghanians,,,,
840,United States,170,Colombia,Colombians,2025,691,2,,119,deportation of Colombians,,,,
,United States,,El Salvador,Venezuelans,2025,137,2,FALSE,465,deportation of criminal migrants from United States,,,,
,United States,,El Salvador,Venezuelans,2025,101,2,FALSE,465,deportation of criminal migrants from United States,,,,
,Uzbekistan,,Kazakhstan,Kazakhs,1990,75000,3,,463,repatriation of Kazakhs from Uzbekistan,,,,
,Uzbekistan,,Kazakhstan,Kazakhs,1991,75000,3,,463,repatriation of Kazakhs from Uzbekistan,,,,
,Uzbekistan,,Kazakhstan,Kazakhs,1992,75000,3,,463,repatriation of Kazakhs from Uzbekistan,,,,
,Uzbekistan,,Kazakhstan,Kazakhs,1993,75000,3,,463,repatriation of Kazakhs from Uzbekistan,,,,
,Uzbekistan,,Russia,Russians,1991,250000,3,,463,repatration of Russians from Uzbekistan,,,,
,Uzbekistan,,Russia,Russians,1992,250000,3,,463,repatration of Russians from Uzbekistan,,,,
,Uzbekistan,,Russia,Russians,1993,250000,3,,463,repatration of Russians from Uzbekistan,,,,
,Uzbekistan,,Russia,Russians,1994,250000,3,,463,repatration of Russians from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1991,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1992,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1993,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1994,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1995,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1996,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1997,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1998,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
,Uzbekistan,,South Korea,Koreans,1999,9000,3,,463,repatration of Koreans from Uzbekistan,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1991,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
